season,matchid,player,playerid,eventtype,minute,team
2016-2017,93cbea2e,Victor Anichebe,4aed5c19,goal,84,h
2016-2017,93cbea2e,Papy Djilobodji,083525e5,yellow_red_card,89,h
2016-2017,0713dea0,Connor Wickham,41cc19c2,goal,66,h
2016-2017,0713dea0,Yaya Touré,c204f844,goal,39,a
2016-2017,0713dea0,Yaya Touré,c204f844,goal,83,a
2016-2017,3a889261,Harry Winks,2f7acede,goal,51,h
2016-2017,3a889261,Harry Kane,21a66f6a,goal,89,h
2016-2017,3a889261,Harry Kane,21a66f6a,penalty_goal,90+1,h
2016-2017,3a889261,Michail Antonio,ac05f970,goal,24,a
2016-2017,3a889261,Manuel Lanzini,26f6dca8,penalty_goal,68,a
2016-2017,3a889261,Winston Reid,562eed5c,yellow_red_card,90+6,a
2016-2017,ecb3a442,Diego Costa,a190d597,goal,41,a
2016-2017,44135ff8,Matt Phillips,7bb5f40e,goal,4,h
2016-2017,44135ff8,James Morrison,21a66e33,goal,16,h
2016-2017,44135ff8,Darren Fletcher,184e4970,goal,37,h
2016-2017,44135ff8,Salomón Rondón,b318a643,goal,64,h
2016-2017,7a31ec63,Dean Marney,b3379356,goal,14,h
2016-2017,7a31ec63,Sergio Agüero,4d034881,goal,37,a
2016-2017,7a31ec63,Sergio Agüero,4d034881,goal,60,a
2016-2017,80d02dd1,Divock Origi,43a166b4,goal,75,h
2016-2017,80d02dd1,James Milner,2f90f6b8,penalty_goal,90+1,h
2016-2017,7e89be76,Michael Dawson,4771114f,goal,72,h
2016-2017,7e89be76,Gareth McAuley,ac7d7378,goal,34,a
2016-2017,99cbc7fa,Gylfi Sigurðsson,76dd1480,goal,36,h
2016-2017,99cbc7fa,Leroy Fer,3cefa66a,goal,66,h
2016-2017,99cbc7fa,Leroy Fer,3cefa66a,goal,68,h
2016-2017,99cbc7fa,Fernando Llorente,82dbf623,goal,90+1,h
2016-2017,99cbc7fa,Fernando Llorente,82dbf623,goal,90+3,h
2016-2017,99cbc7fa,Wilfried Zaha,b2bc3b1f,goal,19,a
2016-2017,99cbc7fa,James Tomkins,e7ca0439,goal,75,a
2016-2017,99cbc7fa,Jack Cork,74e12f1e,own_goal,82,a
2016-2017,99cbc7fa,Christian Benteke,ab070c55,goal,84,a
2016-2017,3c659490,Riyad Mahrez,892d5bb1,penalty_goal,34,h
2016-2017,3c659490,Islam Slimani,ffec9769,penalty_goal,90+4,h
2016-2017,3c659490,Álvaro Negredo,63b0ca6b,goal,13,a
2016-2017,3c659490,Álvaro Negredo,63b0ca6b,goal,71,a
2016-2017,c517e87a,Pedro,3ca7254a,goal,45,h
2016-2017,c517e87a,Victor Moses,e726e11e,goal,51,h
2016-2017,c517e87a,Christian Eriksen,980522ec,goal,11,a
2016-2017,47a487e2,Miguel Britos,356a9a62,yellow_red_card,90,h
2016-2017,47a487e2,Heurelho Gomes,d596e193,own_goal,29,a
2016-2017,40ece6d2,Alexis Sánchez,2c0f8e9e,goal,12,h
2016-2017,40ece6d2,Theo Walcott,1ecb65be,goal,53,h
2016-2017,40ece6d2,Alexis Sánchez,2c0f8e9e,goal,90+1,h
2016-2017,40ece6d2,Callum Wilson,c596fcb0,penalty_goal,23,a
2016-2017,548c4fd4,Charlie Austin,8d228291,goal,1,h
2016-2017,4c0c84e5,Zlatan Ibrahimović,4cde5509,goal,21,h
2016-2017,4c0c84e5,Diafra Sakho,57c433c8,goal,2,a
2016-2017,6076e3fa,Gary Cahill,7914b9fe,own_goal,45,h
2016-2017,6076e3fa,Fernandinho,101da2b5,red_card,90+8,h
2016-2017,6076e3fa,Sergio Agüero,4d034881,red_card,90+8,h
2016-2017,6076e3fa,Diego Costa,a190d597,goal,60,a
2016-2017,6076e3fa,Willian,8b9ebd03,goal,70,a
2016-2017,6076e3fa,Eden Hazard,a39bb753,goal,90,a
2016-2017,d86fac52,Robert Huth,0bd1ea64,own_goal,64,h
2016-2017,d86fac52,Jermain Defoe,f1e8372d,goal,77,h
2016-2017,d86fac52,Shinji Okazaki,68796d61,goal,80,a
2016-2017,77813554,Jonny Evans,f8fcd2a5,goal,16,h
2016-2017,77813554,Chris Brunt,ec7e6ad1,goal,34,h
2016-2017,77813554,Matt Phillips,7bb5f40e,goal,90+1,h
2016-2017,77813554,Christian Kabasele,914ab9a1,goal,60,a
2016-2017,77813554,Roberto Pereyra,75f2c59f,red_card,84,a
2016-2017,d1dce91c,Jonathan Walters,0356cf4f,goal,20,h
2016-2017,d1dce91c,Marc Muniesa,4db76f57,goal,35,h
2016-2017,172a9a1a,Christian Benteke,ab070c55,goal,33,h
2016-2017,172a9a1a,James Tomkins,e7ca0439,goal,36,h
2016-2017,172a9a1a,Christian Benteke,ab070c55,goal,85,h
2016-2017,eb48183a,Harry Kane,21a66f6a,penalty_goal,39,h
2016-2017,eb48183a,Son Heung-min,92e7e919,goal,45+1,h
2016-2017,eb48183a,Harry Kane,21a66f6a,goal,49,h
2016-2017,eb48183a,Christian Eriksen,980522ec,goal,70,h
2016-2017,eb48183a,Christian Eriksen,980522ec,goal,90+2,h
2016-2017,432b5d0c,Andy Carroll,b581987a,goal,83,h
2016-2017,432b5d0c,Mesut Özil,16380240,goal,24,a
2016-2017,432b5d0c,Alexis Sánchez,2c0f8e9e,goal,72,a
2016-2017,432b5d0c,Alexis Sánchez,2c0f8e9e,goal,80,a
2016-2017,432b5d0c,Alex Oxlade-Chamberlain,38c7feef,goal,84,a
2016-2017,432b5d0c,Alexis Sánchez,2c0f8e9e,goal,86,a
2016-2017,97ec0ea0,Callum Wilson,c596fcb0,penalty_goal,56,h
2016-2017,97ec0ea0,Ryan Fraser,d56543a0,goal,76,h
2016-2017,97ec0ea0,Steve Cook,3e5e4e63,goal,78,h
2016-2017,97ec0ea0,Nathan Aké,eaeca114,goal,90+2,h
2016-2017,97ec0ea0,Sadio Mané,c691bfe2,goal,20,a
2016-2017,97ec0ea0,Divock Origi,43a166b4,goal,22,a
2016-2017,97ec0ea0,Emre Can,a65ce836,goal,64,a
2016-2017,5c222a27,Leighton Baines,b18095b6,penalty_goal,89,h
2016-2017,5c222a27,Zlatan Ibrahimović,4cde5509,goal,42,a
2016-2017,df3eda24,Gastón Ramírez,2c851997,goal,60,h
2016-2017,c48b9e6c,Stefano Okaka,601ef102,goal,36,h
2016-2017,c48b9e6c,Sebastian Prödl,f5e6d08d,goal,59,h
2016-2017,c48b9e6c,Stefano Okaka,601ef102,goal,64,h
2016-2017,c48b9e6c,Romelu Lukaku,5eae500a,goal,17,a
2016-2017,c48b9e6c,Romelu Lukaku,5eae500a,goal,86,a
2016-2017,4d44131d,Gylfi Sigurðsson,76dd1480,penalty_goal,51,h
2016-2017,4d44131d,Fernando Llorente,82dbf623,goal,54,h
2016-2017,4d44131d,Fernando Llorente,82dbf623,goal,80,h
2016-2017,fec71c04,Theo Walcott,1ecb65be,goal,42,h
2016-2017,fec71c04,Mesut Özil,16380240,goal,49,h
2016-2017,fec71c04,Alex Iwobi,6ca5ec4b,goal,75,h
2016-2017,fec71c04,Charlie Adam,aff418dc,penalty_goal,29,a
2016-2017,af7488bd,Jeff Hendrick,989d5705,goal,13,h
2016-2017,af7488bd,Stephen Ward,3831b9fe,goal,16,h
2016-2017,af7488bd,George Boyd,0a9048ce,goal,75,h
2016-2017,af7488bd,Benik Afobe,b63f4077,goal,45+2,a
2016-2017,af7488bd,Charlie Daniels,9d107085,goal,90+1,a
2016-2017,247883d2,Robert Snodgrass,9f4647e9,penalty_goal,27,h
2016-2017,247883d2,Adama Diomande,336dbcb2,goal,72,h
2016-2017,247883d2,Jake Livermore,b98570d1,goal,78,h
2016-2017,247883d2,Christian Benteke,ab070c55,penalty_goal,52,a
2016-2017,247883d2,Wilfried Zaha,b2bc3b1f,goal,70,a
2016-2017,247883d2,Fraizer Campbell,81d63375,goal,89,a
2016-2017,4a664930,Jamie Vardy,45963054,goal,3,h
2016-2017,4a664930,Andy King,d790907f,goal,5,h
2016-2017,4a664930,Jamie Vardy,45963054,goal,20,h
2016-2017,4a664930,Jamie Vardy,45963054,goal,78,h
2016-2017,4a664930,Aleksandar Kolarov,eda40760,goal,82,a
2016-2017,4a664930,Nolito,b2d0ec1b,goal,90,a
2016-2017,4dfbb8d4,Diego Costa,a190d597,goal,76,h
2016-2017,ede5d284,Henrikh Mkhitaryan,dd0daf32,goal,29,h
2016-2017,147f4bd9,Sofiane Boufal,b0c71810,goal,53,h
2016-2017,e9da316c,Adam Lallana,99813635,goal,5,h
2016-2017,e9da316c,Divock Origi,43a166b4,goal,48,h
2016-2017,e9da316c,Dimitri Payet,58ae47b2,goal,27,a
2016-2017,e9da316c,Michail Antonio,ac05f970,goal,39,a
2016-2017,897b5086,Marc Pugh,9aacb284,goal,34,h
2016-2017,058313b0,Séamus Coleman,0420d84f,goal,44,h
2016-2017,058313b0,Ashley Williams,a498e276,goal,86,h
2016-2017,058313b0,Phil Jagielka,3233eefd,yellow_red_card,90+3,h
2016-2017,058313b0,Alexis Sánchez,2c0f8e9e,goal,20,a
2016-2017,dc1daf72,Mark Noble,ff527768,goal,45+3,h
2016-2017,c31bcb69,Adam Lallana,99813635,goal,29,a
2016-2017,c31bcb69,Divock Origi,43a166b4,goal,60,a
2016-2017,c31bcb69,Adam Lallana,99813635,goal,68,a
2016-2017,03794a81,Cesc Fàbregas,33508c78,goal,40,a
2016-2017,442f489d,Salomón Rondón,b318a643,goal,50,h
2016-2017,442f489d,Salomón Rondón,b318a643,goal,61,h
2016-2017,442f489d,Salomón Rondón,b318a643,goal,63,h
2016-2017,442f489d,Wayne Routledge,1d387eee,goal,78,a
2016-2017,f44e629b,Marko Arnautović,00459419,red_card,23,h
2016-2017,46ad94b6,James McArthur,cee31595,goal,66,h
2016-2017,46ad94b6,Paul Pogba,867239d3,goal,45+2,a
2016-2017,46ad94b6,Zlatan Ibrahimović,4cde5509,goal,88,a
2016-2017,98819322,Christian Eriksen,980522ec,goal,14,h
2016-2017,98819322,Christian Eriksen,980522ec,goal,63,h
2016-2017,98819322,Victor Wanyama,e0900238,goal,73,h
2016-2017,e89d656a,Pablo Zabaleta,6813ac34,goal,33,h
2016-2017,e89d656a,David Silva,e2716bd0,goal,86,h
2016-2017,613249e9,Diego Costa,a190d597,goal,43,a
2016-2017,fd6f236f,Álvaro Negredo,63b0ca6b,goal,18,h
2016-2017,fd6f236f,Álvaro Negredo,63b0ca6b,penalty_goal,29,h
2016-2017,fd6f236f,Marten de Roon,2a1beb34,goal,58,h
2016-2017,62dce23a,Mark Noble,ff527768,penalty_goal,76,h
2016-2017,5b8aee09,Bojan Krkić,9fa0a0b8,penalty_goal,39,h
2016-2017,5b8aee09,Joe Allen,9feb8f24,goal,45+3,h
2016-2017,5b8aee09,Jamie Vardy,45963054,red_card,28,a
2016-2017,5b8aee09,Leonardo Ulloa,eed56f6c,goal,74,a
2016-2017,5b8aee09,Daniel Amartey,1a4ef233,goal,88,a
2016-2017,46cce5f1,Patrick van Aanholt,5f09991f,goal,49,h
2016-2017,eb3ac912,Zlatan Ibrahimović,4cde5509,goal,5,a
2016-2017,eb3ac912,Zlatan Ibrahimović,4cde5509,goal,56,a
2016-2017,67d57e03,Nathan Aké,eaeca114,goal,6,h
2016-2017,67d57e03,Ryan Bertrand,01226327,goal,14,a
2016-2017,67d57e03,Jay Rodriguez,4ab53cdb,goal,48,a
2016-2017,67d57e03,Jay Rodriguez,4ab53cdb,goal,85,a
2016-2017,bbc3a7b4,Dele Alli,cea4ee8f,goal,27,h
2016-2017,bbc3a7b4,Danny Rose,89d10e53,goal,71,h
2016-2017,bbc3a7b4,Ashley Barnes,2691c772,goal,21,a
2016-2017,18115cd0,Leroy Sané,2b114be3,goal,47,h
2016-2017,18115cd0,Raheem Sterling,b400bde0,goal,71,h
2016-2017,18115cd0,Theo Walcott,1ecb65be,goal,5,a
2016-2017,af8cbcff,Sadio Mané,c691bfe2,goal,90+4,a
2016-2017,d275e513,Troy Deeney,82e34b69,penalty_goal,71,h
2016-2017,d275e513,Yohan Cabaye,ad7b19ef,goal,26,a
2016-2017,c2d0e082,Andre Gray,c24dba2a,goal,80,h
2016-2017,8bb3f3c2,Kevin Mirallas,aa51343f,goal,51,a
2016-2017,8bb3f3c2,Romelu Lukaku,5eae500a,goal,90+1,a
2016-2017,06033702,Pedro,3ca7254a,goal,24,h
2016-2017,06033702,Eden Hazard,a39bb753,penalty_goal,49,h
2016-2017,06033702,Pedro,3ca7254a,goal,90+3,h
2016-2017,32a93ec5,Olivier Giroud,16ceb862,goal,86,h
2016-2017,a5dd1fc2,Daley Blind,691bef82,goal,39,h
2016-2017,a5dd1fc2,Zlatan Ibrahimović,4cde5509,goal,82,h
2016-2017,a5dd1fc2,Henrikh Mkhitaryan,dd0daf32,goal,86,h
2016-2017,a5dd1fc2,Fabio Borini,ef5b337e,goal,90+1,a
2016-2017,77d729ce,Fernando Llorente,82dbf623,goal,89,h
2016-2017,77d729ce,André Ayew,5dbefa9d,goal,13,a
2016-2017,77d729ce,Winston Reid,562eed5c,goal,50,a
2016-2017,77d729ce,Michail Antonio,ac05f970,goal,78,a
2016-2017,77d729ce,Andy Carroll,b581987a,goal,90,a
2016-2017,65448ede,Yaya Touré,c204f844,penalty_goal,72,a
2016-2017,65448ede,Kelechi Iheanacho,c92e1a31,goal,78,a
2016-2017,65448ede,Curtis Davies,607fb965,own_goal,90+4,a
2016-2017,019edcc6,Adam Lallana,99813635,goal,35,h
2016-2017,019edcc6,Roberto Firmino,4c370d81,goal,44,h
2016-2017,019edcc6,Giannelli Imbula,b86fe156,own_goal,60,h
2016-2017,019edcc6,Daniel Sturridge,1b7ec703,goal,70,h
2016-2017,019edcc6,Jonathan Walters,0356cf4f,goal,12,a
2016-2017,766a29a9,Virgil van Dijk,e06683ca,goal,2,h
2016-2017,766a29a9,Nathan Redmond,ab651565,red_card,57,h
2016-2017,766a29a9,Dele Alli,cea4ee8f,goal,19,a
2016-2017,766a29a9,Harry Kane,21a66f6a,goal,52,a
2016-2017,766a29a9,Son Heung-min,92e7e919,goal,85,a
2016-2017,766a29a9,Dele Alli,cea4ee8f,goal,87,a
2016-2017,05c6c17b,Michael Dawson,4771114f,goal,6,h
2016-2017,05c6c17b,Robert Snodgrass,9f4647e9,goal,65,h
2016-2017,05c6c17b,David Marshall,4d93d433,own_goal,45+1,a
2016-2017,05c6c17b,Ross Barkley,3a24769f,goal,84,a
2016-2017,189c4fc2,Gary Cahill,7914b9fe,goal,34,h
2016-2017,189c4fc2,Willian,8b9ebd03,goal,57,h
2016-2017,189c4fc2,Willian,8b9ebd03,goal,65,h
2016-2017,189c4fc2,Diego Costa,a190d597,goal,85,h
2016-2017,189c4fc2,Bruno Martins Indi,7bc34048,goal,46,a
2016-2017,189c4fc2,Peter Crouch,73d9bdc7,goal,64,a
2016-2017,a2feddf1,Benik Afobe,b63f4077,goal,25,a
2016-2017,a2feddf1,Ryan Fraser,d56543a0,goal,45+1,a
2016-2017,a2feddf1,Joshua King,43458538,goal,88,a
2016-2017,89339d67,Andre Gray,c24dba2a,goal,31,h
2016-2017,89339d67,Andre Gray,c24dba2a,goal,51,h
2016-2017,89339d67,Andre Gray,c24dba2a,goal,53,h
2016-2017,89339d67,Ashley Barnes,2691c772,penalty_goal,67,h
2016-2017,89339d67,Jermain Defoe,f1e8372d,goal,71,a
2016-2017,db4797ac,Anthony Martial,8b788c01,goal,85,h
2016-2017,db4797ac,Paul Pogba,867239d3,goal,86,h
2016-2017,db4797ac,Grant Leadbitter,516f7fc1,goal,67,a
2016-2017,1b6ab29d,Islam Slimani,ffec9769,goal,20,h
2016-2017,604d7487,Shane Long,9f472354,goal,41,h
2016-2017,604d7487,Virgil van Dijk,e06683ca,yellow_red_card,89,h
2016-2017,604d7487,Matt Phillips,7bb5f40e,goal,43,a
2016-2017,604d7487,Hal Robson-Kanu,fb2dec57,goal,50,a
2016-2017,894a485d,Georginio Wijnaldum,eb58eef0,goal,8,h
2016-2017,3a95bef3,Younès Kaboul,3680d723,goal,90+1,h
2016-2017,3a95bef3,Harry Kane,21a66f6a,goal,27,a
2016-2017,3a95bef3,Harry Kane,21a66f6a,goal,33,a
2016-2017,3a95bef3,Dele Alli,cea4ee8f,goal,41,a
2016-2017,3a95bef3,Dele Alli,cea4ee8f,goal,46,a
2016-2017,b0f63c70,Olivier Giroud,16ceb862,goal,17,h
2016-2017,b0f63c70,Alex Iwobi,6ca5ec4b,goal,56,h
2016-2017,0990b875,Fernandinho,101da2b5,red_card,32,h
2016-2017,0990b875,Gaël Clichy,450ad405,goal,58,h
2016-2017,0990b875,Sergio Agüero,4d034881,goal,62,h
2016-2017,0990b875,Ben Mee,8df7a2fb,goal,70,a
2016-2017,88b8e354,Chris Brunt,ec7e6ad1,goal,49,h
2016-2017,88b8e354,Gareth McAuley,ac7d7378,goal,62,h
2016-2017,88b8e354,James Morrison,21a66e33,goal,73,h
2016-2017,88b8e354,Robert Snodgrass,9f4647e9,goal,21,a
2016-2017,6478604d,Enner Valencia,fb485406,goal,73,h
2016-2017,6478604d,Leighton Baines,b18095b6,penalty_goal,81,h
2016-2017,6478604d,Romelu Lukaku,5eae500a,goal,89,h
2016-2017,bb81b5a1,Jermain Defoe,f1e8372d,penalty_goal,25,h
2016-2017,bb81b5a1,Jermain Defoe,f1e8372d,penalty_goal,84,h
2016-2017,bb81b5a1,Daniel Sturridge,1b7ec703,goal,19,a
2016-2017,bb81b5a1,Sadio Mané,c691bfe2,goal,72,a
2016-2017,7c9881be,Sofiane Feghouli,691f64f5,red_card,15,h
2016-2017,7c9881be,Juan Mata,29733c72,goal,63,a
2016-2017,7c9881be,Zlatan Ibrahimović,4cde5509,goal,78,a
2016-2017,f4a549b2,Charlie Daniels,9d107085,goal,16,h
2016-2017,f4a549b2,Callum Wilson,c596fcb0,penalty_goal,21,h
2016-2017,f4a549b2,Ryan Fraser,d56543a0,goal,58,h
2016-2017,f4a549b2,Simon Francis,1e0b6a73,red_card,82,h
2016-2017,f4a549b2,Alexis Sánchez,2c0f8e9e,goal,70,a
2016-2017,f4a549b2,Lucas Pérez,a300ac7e,goal,75,a
2016-2017,f4a549b2,Olivier Giroud,16ceb862,goal,90+2,a
2016-2017,b213df24,Wilfried Zaha,b2bc3b1f,goal,83,h
2016-2017,b213df24,Alfie Mawson,d368feb8,goal,42,a
2016-2017,b213df24,Àngel Rangel,93ee387c,goal,88,a
2016-2017,c78da03a,Ryan Shawcross,285a3d44,goal,45+3,h
2016-2017,c78da03a,Peter Crouch,73d9bdc7,goal,49,h
2016-2017,3b4b1341,Dele Alli,cea4ee8f,goal,45+1,h
2016-2017,3b4b1341,Dele Alli,cea4ee8f,goal,54,h
2016-2017,482a100b,Harry Kane,21a66f6a,goal,12,h
2016-2017,482a100b,Gareth McAuley,ac7d7378,own_goal,26,h
2016-2017,482a100b,Harry Kane,21a66f6a,goal,77,h
2016-2017,482a100b,Harry Kane,21a66f6a,goal,82,h
2016-2017,d4078ca6,Abel Hernández,a36da810,goal,32,h
2016-2017,d4078ca6,Abel Hernández,a36da810,goal,50,h
2016-2017,d4078ca6,Tyrone Mings,8397a50c,own_goal,62,h
2016-2017,d4078ca6,Junior Stanislas,6992791d,penalty_goal,3,a
2016-2017,1a4da26d,Olivier Giroud,16ceb862,goal,37,a
2016-2017,1a4da26d,Jack Cork,74e12f1e,own_goal,54,a
2016-2017,1a4da26d,Kyle Naughton,e860c42f,own_goal,67,a
2016-2017,1a4da26d,Alexis Sánchez,2c0f8e9e,goal,73,a
2016-2017,faf2b6c2,Sofiane Feghouli,691f64f5,goal,68,h
2016-2017,faf2b6c2,Andy Carroll,b581987a,goal,79,h
2016-2017,faf2b6c2,Manuel Lanzini,26f6dca8,goal,86,h
2016-2017,634814eb,Joey Barton,93bfa675,goal,78,h
2016-2017,61368ecb,Jermain Defoe,f1e8372d,goal,40,h
2016-2017,61368ecb,Marko Arnautović,00459419,goal,15,a
2016-2017,61368ecb,Marko Arnautović,00459419,goal,22,a
2016-2017,61368ecb,Peter Crouch,73d9bdc7,goal,34,a
2016-2017,ddf67e77,Marcos Alonso,f4290206,goal,6,a
2016-2017,ddf67e77,Marcos Alonso,f4290206,goal,51,a
2016-2017,ddf67e77,Pedro,3ca7254a,goal,71,a
2016-2017,4395d785,Romelu Lukaku,5eae500a,goal,34,h
2016-2017,4395d785,Kevin Mirallas,aa51343f,goal,47,h
2016-2017,4395d785,Tom Davies,9228b07c,goal,79,h
2016-2017,4395d785,Ademola Lookman,7c104bb7,goal,90+4,h
2016-2017,eda30e92,Zlatan Ibrahimović,4cde5509,goal,84,h
2016-2017,eda30e92,James Milner,2f90f6b8,penalty_goal,27,a
2016-2017,d4d1348d,Roberto Firmino,4c370d81,goal,55,h
2016-2017,d4d1348d,Roberto Firmino,4c370d81,goal,69,h
2016-2017,d4d1348d,Fernando Llorente,82dbf623,goal,48,a
2016-2017,d4d1348d,Fernando Llorente,82dbf623,goal,52,a
2016-2017,d4d1348d,Gylfi Sigurðsson,76dd1480,goal,74,a
2016-2017,8fe9f226,Darren Fletcher,184e4970,goal,30,h
2016-2017,8fe9f226,Chris Brunt,ec7e6ad1,goal,36,h
2016-2017,711aef5d,Cristhian Stuani,220c11f1,goal,27,h
2016-2017,711aef5d,Andy Carroll,b581987a,goal,9,a
2016-2017,711aef5d,Andy Carroll,b581987a,goal,43,a
2016-2017,711aef5d,Jonathan Calleri,6922f806,goal,90+4,a
2016-2017,c89c1cde,Séamus Coleman,0420d84f,goal,87,a
2016-2017,3195f182,Joshua King,43458538,goal,48,h
2016-2017,3195f182,Benik Afobe,b63f4077,goal,82,h
2016-2017,3195f182,Christian Kabasele,914ab9a1,goal,24,a
2016-2017,3195f182,Troy Deeney,82e34b69,goal,64,a
2016-2017,f87ab5f8,Juan Mata,29733c72,own_goal,19,h
2016-2017,f87ab5f8,Wayne Rooney,f07be45a,goal,90+4,a
2016-2017,4dd8b1ea,Leroy Sané,2b114be3,goal,49,h
2016-2017,4dd8b1ea,Kevin De Bruyne,e46012d4,goal,54,h
2016-2017,4dd8b1ea,Dele Alli,cea4ee8f,goal,58,a
2016-2017,4dd8b1ea,Son Heung-min,92e7e919,goal,77,a
2016-2017,10bfa507,James Ward-Prowse,3515d404,goal,26,h
2016-2017,10bfa507,Jay Rodriguez,4ab53cdb,goal,39,h
2016-2017,10bfa507,Dušan Tadić,2475dcc6,penalty_goal,86,h
2016-2017,ff6cad57,Shkodran Mustafi,3f2d59fe,goal,59,h
2016-2017,ff6cad57,Granit Xhaka,e61b8aee,red_card,65,h
2016-2017,ff6cad57,Alexis Sánchez,2c0f8e9e,penalty_goal,90+8,h
2016-2017,ff6cad57,Andre Gray,c24dba2a,penalty_goal,90+3,a
2016-2017,028caf73,Diego Costa,a190d597,goal,45+7,h
2016-2017,028caf73,Gary Cahill,7914b9fe,goal,81,h
2016-2017,f133a616,Alfie Mawson,d368feb8,goal,38,h
2016-2017,f133a616,Gylfi Sigurðsson,76dd1480,goal,70,h
2016-2017,f133a616,Shane Long,9f472354,goal,57,a
2016-2017,ade92591,Scott Dann,52105203,goal,46,a
2016-2017,ade92591,Christian Benteke,ab070c55,goal,90+2,a
2016-2017,eef8e264,Alex Iwobi,6ca5ec4b,goal,58,h
2016-2017,eef8e264,Younès Kaboul,3680d723,goal,10,a
2016-2017,eef8e264,Troy Deeney,82e34b69,goal,13,a
2016-2017,84395e89,Sam Vokes,1d6ac165,goal,87,h
2016-2017,14625650,Álvaro Negredo,63b0ca6b,penalty_goal,17,h
2016-2017,14625650,James Morrison,21a66e33,goal,6,a
2016-2017,88d45505,Georginio Wijnaldum,eb58eef0,goal,57,h
2016-2017,88d45505,David Luiz,c0e27d1a,goal,24,a
2016-2017,eee46a6a,Kevin De Bruyne,e46012d4,goal,17,a
2016-2017,eee46a6a,David Silva,e2716bd0,goal,21,a
2016-2017,eee46a6a,Gabriel Jesus,b66315ae,goal,39,a
2016-2017,eee46a6a,Yaya Touré,c204f844,penalty_goal,67,a
2016-2017,2a495ac8,Peter Crouch,73d9bdc7,goal,7,h
2016-2017,2a495ac8,Ryan Shawcross,285a3d44,own_goal,39,a
2016-2017,748207ea,Marcos Alonso,f4290206,goal,13,h
2016-2017,748207ea,Eden Hazard,a39bb753,goal,53,h
2016-2017,748207ea,Cesc Fàbregas,33508c78,goal,85,h
2016-2017,748207ea,Olivier Giroud,16ceb862,goal,90+1,a
2016-2017,501e50db,Lamine Koné,a46472d0,goal,10,a
2016-2017,501e50db,Didier Ibrahim Ndong,885b7aa7,goal,43,a
2016-2017,501e50db,Jermain Defoe,f1e8372d,goal,45+1,a
2016-2017,501e50db,Jermain Defoe,f1e8372d,goal,45+3,a
2016-2017,44aa1ccd,Romelu Lukaku,5eae500a,goal,1,h
2016-2017,44aa1ccd,James McCarthy,64b08de7,goal,23,h
2016-2017,44aa1ccd,Romelu Lukaku,5eae500a,goal,29,h
2016-2017,44aa1ccd,Romelu Lukaku,5eae500a,goal,83,h
2016-2017,44aa1ccd,Romelu Lukaku,5eae500a,goal,84,h
2016-2017,44aa1ccd,Ross Barkley,3a24769f,goal,90+4,h
2016-2017,44aa1ccd,Joshua King,43458538,goal,59,a
2016-2017,44aa1ccd,Joshua King,43458538,goal,70,a
2016-2017,44aa1ccd,Harry Arter,2f4c5a52,goal,90,a
2016-2017,f9837b6c,Manolo Gabbiadini,8f866fe8,goal,12,h
2016-2017,f9837b6c,Andy Carroll,b581987a,goal,14,a
2016-2017,f9837b6c,Pedro Obiang,ba1e04b3,goal,44,a
2016-2017,f9837b6c,Mark Noble,ff527768,goal,52,a
2016-2017,438f6c76,James Morrison,21a66e33,goal,6,h
2016-2017,f7541d55,Troy Deeney,82e34b69,goal,10,h
2016-2017,f7541d55,M'Baye Niang,2054d037,goal,45+2,h
2016-2017,f7541d55,Jeff Hendrick,989d5705,red_card,6,a
2016-2017,f7541d55,Ashley Barnes,2691c772,penalty_goal,78,a
2016-2017,d4011f7a,Alfred N'Diaye,7789bf63,goal,44,h
2016-2017,d4011f7a,Oumar Niasse,af721f98,goal,84,h
2016-2017,2be92889,Harry Kane,21a66f6a,penalty_goal,58,h
2016-2017,d821b623,Gabriel Jesus,b66315ae,goal,11,h
2016-2017,d821b623,Gabriel Jesus,b66315ae,goal,90+2,h
2016-2017,d821b623,Gylfi Sigurðsson,76dd1480,goal,81,a
2016-2017,08425a34,Henrikh Mkhitaryan,dd0daf32,goal,42,a
2016-2017,08425a34,Zlatan Ibrahimović,4cde5509,goal,44,a
2016-2017,08425a34,Juan Mata,29733c72,goal,49,a
2016-2017,37825164,Alexis Sánchez,2c0f8e9e,goal,34,h
2016-2017,37825164,Alexis Sánchez,2c0f8e9e,penalty_goal,90+3,h
2016-2017,37825164,Sam Clucas,987718f5,red_card,90+1,a
2016-2017,00e2d14e,Juan Mata,29733c72,goal,32,h
2016-2017,00e2d14e,Anthony Martial,8b788c01,goal,60,h
2016-2017,dc9bdc17,Sofiane Feghouli,691f64f5,goal,63,h
2016-2017,dc9bdc17,Manuel Lanzini,26f6dca8,goal,86,h
2016-2017,dc9bdc17,Nacer Chadli,5b54bf3b,goal,6,a
2016-2017,dc9bdc17,Gareth McAuley,ac7d7378,goal,90+4,a
2016-2017,d08accdc,Manolo Gabbiadini,8f866fe8,goal,30,a
2016-2017,d08accdc,Manolo Gabbiadini,8f866fe8,goal,45,a
2016-2017,d08accdc,Jason Denayer,47af88b8,own_goal,89,a
2016-2017,d08accdc,Shane Long,9f472354,goal,90+2,a
2016-2017,c91837f4,Joe Allen,9feb8f24,goal,67,h
2016-2017,4f08e940,Sadio Mané,c691bfe2,goal,16,h
2016-2017,4f08e940,Sadio Mané,c691bfe2,goal,18,h
