country,name,season,matchreporturl
eng,Premier League,2020-2021,https://fbref.com/en/matches/d3467620/Sheffield-United-Chelsea-February-7-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/ff2cee2b/Leeds-United-Crystal-Palace-February-8-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/666f6961/Leicester-City-Liverpool-February-13-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/34a4b546/Crystal-Palace-Burnley-February-13-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/5d0cd646/Manchester-City-Tottenham-Hotspur-February-13-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/c7922348/Brighton-and-Hove-Albion-Aston-Villa-February-13-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/34682a95/Southampton-Wolverhampton-Wanderers-February-14-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/80124feb/West-Bromwich-Albion-Manchester-United-February-14-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/85624e5e/Arsenal-Leeds-United-February-14-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/46f84386/Everton-Fulham-February-14-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/d6167896/West-Ham-United-Sheffield-United-February-15-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/dd033287/Chelsea-Newcastle-United-February-15-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/6285d050/Burnley-Fulham-February-17-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/78270b8a/Everton-Manchester-City-February-17-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/ae2d6f15/Wolverhampton-Wanderers-Leeds-United-February-19-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/9e4c8c99/Southampton-Chelsea-February-20-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/072e8501/Burnley-West-Bromwich-Albion-February-20-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/e4ac45fb/Merseyside-Derby-Liverpool-Everton-February-20-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/b1892d66/Fulham-Sheffield-United-February-20-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/59222b5f/West-Ham-United-Tottenham-Hotspur-February-21-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/2c6f8c0e/Aston-Villa-Leicester-City-February-21-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/2dedf408/Arsenal-Manchester-City-February-21-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/401e0d48/Manchester-United-Newcastle-United-February-21-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/86f378b6/Brighton-and-Hove-Albion-Crystal-Palace-February-22-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/6a198933/Leeds-United-Southampton-February-23-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/6faa8392/Manchester-City-West-Ham-United-February-27-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/ff18265a/West-Bromwich-Albion-Brighton-and-Hove-Albion-February-27-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/70056c3b/Leeds-United-Aston-Villa-February-27-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/99e5e3dc/Newcastle-United-Wolverhampton-Wanderers-February-27-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/2d530fe3/Crystal-Palace-Fulham-February-28-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/88b309f1/Leicester-City-Arsenal-February-28-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/d28c364e/Tottenham-Hotspur-Burnley-February-28-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/9ba4df6a/Chelsea-Manchester-United-February-28-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/3826d9aa/Sheffield-United-Liverpool-February-28-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/a81e1c82/Everton-Southampton-March-1-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/7145e0a8/Manchester-City-Wolverhampton-Wanderers-March-2-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/3a9c1c4d/Sheffield-United-Aston-Villa-March-3-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/5e1c69aa/Burnley-Leicester-City-March-3-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/aecb46ac/Crystal-Palace-Manchester-United-March-3-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/ee055741/West-Bromwich-Albion-Everton-March-4-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/44b3d20c/Fulham-Tottenham-Hotspur-March-4-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/86920e88/Liverpool-Chelsea-March-4-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/db9a5ac8/Burnley-Arsenal-March-6-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/9d08bb4e/Sheffield-United-Southampton-March-6-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/e52c1e46/Aston-Villa-Wolverhampton-Wanderers-March-6-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/6fc64077/Brighton-and-Hove-Albion-Leicester-City-March-6-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/a096c32f/West-Bromwich-Albion-Newcastle-United-March-7-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/5826a836/Liverpool-Fulham-March-7-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/28ebbc70/Manchester-Derby-Manchester-City-Manchester-United-March-7-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/330fc75f/Tottenham-Hotspur-Crystal-Palace-March-7-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/7e4a240e/Chelsea-Everton-March-8-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/c3b4d1ba/West-Ham-United-Leeds-United-March-8-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/ba04db4f/Manchester-City-Southampton-March-10-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/5ac8e391/Newcastle-United-Aston-Villa-March-12-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/a711769f/Leeds-United-Chelsea-March-13-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/29954372/Crystal-Palace-West-Bromwich-Albion-March-13-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/91cce376/Everton-Burnley-March-13-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/279b0eb5/Fulham-Manchester-City-March-13-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/b40eb9c6/Southampton-Brighton-and-Hove-Albion-March-14-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/d3bc5214/Leicester-City-Sheffield-United-March-14-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/127b8258/North-London-Derby-Arsenal-Tottenham-Hotspur-March-14-2021-Premier-League
eng,Premier League,2020-2021,https://fbref.com/en/matches/05c95367/Manchester-United-West-Ham-United-March-14-2021-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/928467bd/Liverpool-Norwich-City-August-9-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/71c8a43e/West-Ham-United-Manchester-City-August-10-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/34b99058/Burnley-Southampton-August-10-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/38111659/Watford-Brighton-and-Hove-Albion-August-10-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/d402cacd/Bournemouth-Sheffield-United-August-10-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/a802f51e/Crystal-Palace-Everton-August-10-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/404ee5d3/Tottenham-Hotspur-Aston-Villa-August-10-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/1405a610/Newcastle-United-Arsenal-August-11-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/bf4afd61/Leicester-City-Wolverhampton-Wanderers-August-11-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/d0583d0d/Manchester-United-Chelsea-August-11-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/ff7eda21/Arsenal-Burnley-August-17-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/b2a48847/Southampton-Liverpool-August-17-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/3ea63f4b/Norwich-City-Newcastle-United-August-17-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/894d0ca5/Brighton-and-Hove-Albion-West-Ham-United-August-17-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/f35c8c3a/Everton-Watford-August-17-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/7ad0ed82/Aston-Villa-Bournemouth-August-17-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/a4ba771e/Manchester-City-Tottenham-Hotspur-August-17-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/7ca12d31/Sheffield-United-Crystal-Palace-August-18-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/aebf58b9/Chelsea-Leicester-City-August-18-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/d8a7f871/Wolverhampton-Wanderers-Manchester-United-August-19-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/3e805eff/Aston-Villa-Everton-August-23-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/4f4fd2d8/Norwich-City-Chelsea-August-24-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/baece203/Brighton-and-Hove-Albion-Southampton-August-24-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/7c1c4078/Manchester-United-Crystal-Palace-August-24-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/89fbf2a3/Watford-West-Ham-United-August-24-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/48fcf75b/Sheffield-United-Leicester-City-August-24-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/102b241e/Liverpool-Arsenal-August-24-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/7728bd7e/Bournemouth-Manchester-City-August-25-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/c224d1e8/Tottenham-Hotspur-Newcastle-United-August-25-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/16119ef2/Wolverhampton-Wanderers-Burnley-August-25-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/bfd4d929/Southampton-Manchester-United-August-31-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/164148a8/West-Ham-United-Norwich-City-August-31-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/495db223/Chelsea-Sheffield-United-August-31-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/3d899563/Leicester-City-Bournemouth-August-31-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/230f4fac/Crystal-Palace-Aston-Villa-August-31-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/533c240c/Newcastle-United-Watford-August-31-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/5b9865ad/Manchester-City-Brighton-and-Hove-Albion-August-31-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/af072d61/Burnley-Liverpool-August-31-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/70303b7b/Everton-Wolverhampton-Wanderers-September-1-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/0b6b8aaf/North-London-Derby-Arsenal-Tottenham-Hotspur-September-1-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/cde24fee/Liverpool-Newcastle-United-September-14-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/6d0266a1/Manchester-United-Leicester-City-September-14-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/0fa0a658/Wolverhampton-Wanderers-Chelsea-September-14-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/1d812c17/Tottenham-Hotspur-Crystal-Palace-September-14-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/e5f9905d/Sheffield-United-Southampton-September-14-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/1d3bbc27/Brighton-and-Hove-Albion-Burnley-September-14-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/1c7bccd4/Norwich-City-Manchester-City-September-14-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/886c59ae/Bournemouth-Everton-September-15-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/8257eda8/Watford-Arsenal-September-15-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/b26df467/Aston-Villa-West-Ham-United-September-16-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/ebbb65f5/Southampton-Bournemouth-September-20-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/e30adc4b/Leicester-City-Tottenham-Hotspur-September-21-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/707ee0eb/Everton-Sheffield-United-September-21-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/f97b0ce8/Burnley-Norwich-City-September-21-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/4672d0d7/Manchester-City-Watford-September-21-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/966fb8b0/Newcastle-United-Brighton-and-Hove-Albion-September-21-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/fe3e2bec/West-Ham-United-Manchester-United-September-22-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/d76eb681/Crystal-Palace-Wolverhampton-Wanderers-September-22-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/d5fa0563/Arsenal-Aston-Villa-September-22-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/02e3ae79/Chelsea-Liverpool-September-22-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/1224c8ae/Sheffield-United-Liverpool-September-28-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/37a51188/Aston-Villa-Burnley-September-28-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/3b180c0d/Crystal-Palace-Norwich-City-September-28-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/4c088365/Wolverhampton-Wanderers-Watford-September-28-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/23ec5db0/Tottenham-Hotspur-Southampton-September-28-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/1d4b5564/Chelsea-Brighton-and-Hove-Albion-September-28-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/704e536e/Bournemouth-West-Ham-United-September-28-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/1b9f4fc3/Everton-Manchester-City-September-28-2019-Premier-League
eng,Premier League,2019-2020,https://fbref.com/en/matches/40d77688/Leicester-City-Newcastle-United-September-29-2019-Premier-League
